solar_da,imported_da,exported_da,demand_da,solar_absolute,imported_absolute,exported_absolute,demand_absolute
2020-01-01 01:00:00+00:00,0.0,7740.0,0.0,7740.0,0.0,3850.0,0.0,3850.0
2020-01-01 02:00:00+00:00,0.0,11610.0,0.0,11610.0,0.0,3870.0,0.0,3870.0
2020-01-01 03:00:00+00:00,0.0,15540.0,0.0,15540.0,0.0,3930.0,0.0,3930.0
2020-01-01 04:00:00+00:00,0.0,19350.0,0.0,19350.0,0.0,3810.0,0.0,3810.0
2020-01-01 05:00:00+00:00,0.0,23250.0,0.0,23250.0,0.0,3900.0,0.0,3900.0
2020-01-01 06:00:00+00:00,0.0,27320.0,0.0,27320.0,0.0,4070.0,0.0,4070.0
2020-01-01 07:00:00+00:00,0.0,31340.0,0.0,31340.0,0.0,4020.0,0.0,4020.0
2020-01-01 08:00:00+00:00,40.2,35310.0,0.0,35350.2,40.2,3970.0,0.0,4010.199999999997
2020-01-01 09:00:00+00:00,712.26,38810.0,0.0,39522.26,672.06,3500.0,0.0,4172.060000000005
2020-01-01 10:00:00+00:00,3051.11,40280.0,0.0,43331.11,2338.8500000000004,1470.0,0.0,3808.8499999999985
2020-01-01 11:00:00+00:00,5843.2,41340.0,0.0,47183.2,2792.0899999999997,1060.0,0.0,3852.0899999999965
2020-01-01 12:00:00+00:00,8962.47,42180.0,100.0,51042.47,3119.2699999999995,840.0,100.0,3859.270000000004
2020-01-01 13:00:00+00:00,11268.249999999995,57870.0,100.0,69038.25,2305.779999999995,15690.0,0.0,17995.78
2020-01-01 14:00:00+00:00,12674.879999999996,72050.0,100.0,84624.87999999999,1406.630000000001,14180.0,0.0,15586.62999999999
2020-01-01 15:00:00+00:00,13106.129999999996,87020.0,100.0,100026.12999999999,431.25,14970.0,0.0,15401.25
2020-01-01 16:00:00+00:00,13115.88,101410.0,100.0,114425.88,9.750000000003638,14390.0,0.0,14399.750000000015
2020-01-01 17:00:00+00:00,13115.88,117450.0,100.0,130465.88,0.0,16040.0,0.0,16040.0
2020-01-01 18:00:00+00:00,13115.88,132930.0,100.0,145945.88,0.0,15480.0,0.0,15480.0
2020-01-01 19:00:00+00:00,13115.88,139530.0,100.0,152545.88,0.0,6600.0,0.0,6600.0
2020-01-01 20:00:00+00:00,13115.88,144600.0,100.0,157615.88,0.0,5070.0,0.0,5070.0
2020-01-01 21:00:00+00:00,13115.88,149560.0,100.0,162575.88,0.0,4960.0,0.0,4960.0
2020-01-01 22:00:00+00:00,13115.88,154470.0,100.0,167485.88,0.0,4910.0,0.0,4910.0
2020-01-01 23:00:00+00:00,13115.88,159560.0,100.0,172575.88,0.0,5090.0,0.0,5090.0
2020-01-02 00:00:00+00:00,0.0,4790.0,0.0,4790.0,0.0,4790.0,0.0,4790.0
2020-01-02 01:00:00+00:00,0.0,9580.0,0.0,9580.0,0.0,4790.0,0.0,4790.0
2020-01-02 02:00:00+00:00,0.0,14420.0,0.0,14420.0,0.0,4840.0,0.0,4840.0
2020-01-02 03:00:00+00:00,0.0,19230.0,0.0,19230.0,0.0,4810.0,0.0,4810.0
2020-01-02 04:00:00+00:00,0.0,24010.0,0.0,24010.0,0.0,4780.0,0.0,4780.0
2020-01-02 05:00:00+00:00,0.0,28910.0,0.0,28910.0,0.0,4900.0,0.0,4900.0
2020-01-02 06:00:00+00:00,0.0,36930.0,0.0,36930.0,0.0,8020.0,0.0,8020.0
2020-01-02 07:00:00+00:00,0.0,61270.0,0.0,61270.0,0.0,24340.0,0.0,24340.0
2020-01-02 08:00:00+00:00,0.0,88000.0,0.0,88000.0,0.0,26730.0,0.0,26730.0
2020-01-02 09:00:00+00:00,109.42,115720.0,0.0,115829.42,109.42,27720.0,0.0,27829.42
2020-01-02 10:00:00+00:00,534.4600000000002,142710.0,0.0,143244.46,425.04000000000013,26990.0,0.0,27415.039999999994
2020-01-02 11:00:00+00:00,1085.9200000000003,170040.0,0.0,171125.92,551.4600000000002,27330.0,0.0,27881.46000000002
2020-01-02 12:00:00+00:00,1809.7000000000005,195560.0,0.0,197369.7,723.7800000000002,25520.0,0.0,26243.78
2020-01-02 13:00:00+00:00,2303.550000000001,220710.0,0.0,223013.55,493.8500000000006,25150.0,0.0,25643.849999999977
2020-01-02 14:00:00+00:00,2567.560000000001,247500.0,0.0,250067.56,264.00999999999976,26790.0,0.0,27054.01000000001
2020-01-02 15:00:00+00:00,2612.6600000000008,273100.0,0.0,275712.66,45.09999999999991,25600.0,0.0,25645.099999999977
2020-01-02 16:00:00+00:00,2612.6600000000008,295620.0,0.0,298232.66,0.0,22520.0,0.0,22520.0
2020-01-02 17:00:00+00:00,2612.6600000000008,310230.0,0.0,312842.66,0.0,14610.0,0.0,14610.0
2020-01-02 18:00:00+00:00,2612.6600000000008,315260.0,0.0,317872.66,0.0,5030.0,0.0,5030.0
2020-01-02 19:00:00+00:00,2612.6600000000008,329610.0,0.0,332222.66,0.0,14350.0,0.0,14350.0
2020-01-02 20:00:00+00:00,2612.6600000000008,348650.0,0.0,351262.66,0.0,19040.0,0.0,19040.0
2020-01-02 21:00:00+00:00,2612.6600000000008,369990.0,0.0,372602.66,0.0,21340.0,0.0,21340.0
2020-01-02 22:00:00+00:00,2612.6600000000008,377980.0,0.0,380592.66,0.0,7990.0,0.0,7990.0
2020-01-02 23:00:00+00:00,2612.6600000000008,382780.0,0.0,385392.66,0.0,4800.0,0.0,4800.0
2020-01-03 00:00:00+00:00,0.0,4780.0,0.0,4780.0,0.0,4780.0,0.0,4780.0
2020-01-03 01:00:00+00:00,0.0,10080.0,0.0,10080.0,0.0,5300.0,0.0,5300.0
2020-01-03 02:00:00+00:00,0.0,14930.0,0.0,14930.0,0.0,4850.0,0.0,4850.0
2020-01-03 03:00:00+00:00,0.0,19710.0,0.0,19710.0,0.0,4780.0,0.0,4780.0
2020-01-03 04:00:00+00:00,0.0,24550.0,0.0,24550.0,0.0,4840.0,0.0,4840.0
2020-01-03 05:00:00+00:00,0.0,29400.0,0.0,29400.0,0.0,4850.0,0.0,4850.0
2020-01-03 06:00:00+00:00,0.0,34410.0,0.0,34410.0,0.0,5010.0,0.0,5010.0
2020-01-03 07:00:00+00:00,0.0,54320.0,0.0,54320.0,0.0,19910.0,0.0,19910.0
2020-01-03 08:00:00+00:00,0.0,77040.0,0.0,77040.0,0.0,22720.0,0.0,22720.0
2020-01-03 09:00:00+00:00,62.74,107100.0,0.0,107162.74,62.74,30060.0,0.0,30122.740000000005
2020-01-03 10:00:00+00:00,637.9,135300.0,0.0,135937.9,575.16,28200.0,0.0,28775.15999999999
2020-01-03 11:00:00+00:00,3186.24,160200.0,0.0,163386.24,2548.3399999999997,24900.0,0.0,27448.339999999997
2020-01-03 12:00:00+00:00,6073.340000000001,184220.0,0.0,190293.34,2887.1000000000013,24020.0,0.0,26907.100000000006
2020-01-03 13:00:00+00:00,7684.770000000001,211590.0,0.0,219274.77,1611.4300000000003,27370.0,0.0,28981.429999999993
2020-01-03 14:00:00+00:00,8501.119999999997,237710.0,0.0,246211.12,816.3499999999958,26120.0,0.0,26936.350000000006
2020-01-03 15:00:00+00:00,9025.209999999995,262560.0,0.0,271585.21,524.0899999999983,24850.0,0.0,25374.090000000026
2020-01-03 16:00:00+00:00,9030.949999999997,286470.0,0.0,295500.95,5.740000000001601,23910.0,0.0,23915.73999999999
2020-01-03 17:00:00+00:00,9030.949999999997,296730.0,0.0,305760.95,0.0,10260.0,0.0,10260.0
2020-01-03 18:00:00+00:00,9030.949999999997,301710.0,0.0,310740.95,0.0,4980.0,0.0,4980.0
2020-01-03 19:00:00+00:00,9030.949999999997,306720.0,0.0,315750.95,0.0,5010.0,0.0,5010.0
2020-01-03 20:00:00+00:00,9030.949999999997,311670.0,0.0,320700.95,0.0,4950.0,0.0,4950.0
2020-01-03 21:00:00+00:00,9030.949999999997,316730.0,0.0,325760.95,0.0,5060.0,0.0,5060.0
2020-01-03 22:00:00+00:00,9030.949999999997,322310.0,0.0,331340.95,0.0,5580.0,0.0,5580.0
2020-01-03 23:00:00+00:00,9030.949999999997,327180.0,0.0,336210.95,0.0,4870.0,0.0,4870.0
2020-01-04 00:00:00+00:00,0.0,4870.0,0.0,4870.0,0.0,4870.0,0.0,4870.0
2020-01-04 01:00:00+00:00,0.0,9720.0,0.0,9720.0,0.0,4850.0,0.0,4850.0
2020-01-04 02:00:00+00:00,0.0,14850.0,0.0,14850.0,0.0,5130.0,0.0,5130.0
2020-01-04 03:00:00+00:00,0.0,19680.0,0.0,19680.0,0.0,4830.0,0.0,4830.0
2020-01-04 04:00:00+00:00,0.0,24550.0,0.0,24550.0,0.0,4870.0,0.0,4870.0
2020-01-04 05:00:00+00:00,0.0,29470.0,0.0,29470.0,0.0,4920.0,0.0,4920.0
2020-01-04 06:00:00+00:00,0.0,34510.0,0.0,34510.0,0.0,5040.0,0.0,5040.0
2020-01-04 07:00:00+00:00,0.0,39540.0,0.0,39540.0,0.0,5030.0,0.0,5030.0
2020-01-04 08:00:00+00:00,4.3,44700.0,0.0,44704.3,4.3,5160.0,0.0,5164.300000000003
2020-01-04 09:00:00+00:00,455.96,49070.0,0.0,49525.96,451.65999999999997,4370.0,0.0,4821.659999999996
2020-01-04 10:00:00+00:00,2018.49,52320.0,0.0,54338.49,1562.53,3250.0,0.0,4812.529999999999
2020-01-04 11:00:00+00:00,4555.730000000001,54510.0,0.0,59065.73,2537.2400000000016,2190.0,0.0,4727.240000000005
2020-01-04 12:00:00+00:00,7558.05,56330.0,0.0,63888.05,3002.319999999999,1820.0,0.0,4822.32
2020-01-04 13:00:00+00:00,10087.48,58580.0,0.0,68667.48,2529.4299999999994,2250.0,0.0,4779.429999999993
2020-01-04 14:00:00+00:00,11600.490000000005,61980.0,0.0,73580.49,1513.0100000000057,3400.0,0.0,4913.010000000009
2020-01-04 15:00:00+00:00,12081.930000000006,66450.0,0.0,78531.93000000001,481.4400000000005,4470.0,0.0,4951.440000000002
2020-01-04 16:00:00+00:00,12095.340000000006,71470.0,0.0,83565.34000000001,13.409999999999854,5020.0,0.0,5033.4100000000035
2020-01-04 17:00:00+00:00,12095.340000000006,76530.0,0.0,88625.34000000001,0.0,5060.0,0.0,5060.0
2020-01-04 18:00:00+00:00,12095.340000000006,81590.0,0.0,93685.34000000001,0.0,5060.0,0.0,5060.0
2020-01-04 19:00:00+00:00,12095.340000000006,86640.0,0.0,98735.34000000001,0.0,5050.0,0.0,5050.0
2020-01-04 20:00:00+00:00,12095.340000000006,91700.0,0.0,103795.34000000001,0.0,5060.0,0.0,5060.0
2020-01-04 21:00:00+00:00,12095.340000000006,97530.0,0.0,109625.34000000001,0.0,5830.0,0.0,5830.0
2020-01-04 22:00:00+00:00,12095.340000000006,102460.0,0.0,114555.34000000001,0.0,4930.0,0.0,4930.0
2020-01-04 23:00:00+00:00,12095.340000000006,107470.0,0.0,119565.34000000001,0.0,5010.0,0.0,5010.0
2020-01-05 00:00:00+00:00,0.0,4800.0,0.0,4800.0,0.0,4800.0,0.0,4800.0
2020-01-05 01:00:00+00:00,0.0,9910.0,0.0,9910.0,0.0,5110.0,0.0,5110.0
2020-01-05 02:00:00+00:00,0.0,14780.0,0.0,14780.0,0.0,4870.0,0.0,4870.0
2020-01-05 03:00:00+00:00,0.0,19630.0,0.0,19630.0,0.0,4850.0,0.0,4850.0
2020-01-05 04:00:00+00:00,0.0,24650.0,0.0,24650.0,0.0,5020.0,0.0,5020.0
2020-01-05 05:00:00+00:00,0.0,29810.0,0.0,29810.0,0.0,5160.0,0.0,5160.0
2020-01-05 06:00:00+00:00,0.0,34820.0,0.0,34820.0,0.0,5010.0,0.0,5010.0
2020-01-05 07:00:00+00:00,0.0,39860.0,0.0,39860.0,0.0,5040.0,0.0,5040.0
2020-01-05 08:00:00+00:00,25.56,44890.0,0.0,44915.56,25.56,5030.0,0.0,5055.559999999998
2020-01-05 09:00:00+00:00,585.76,53650.0,0.0,54235.76,560.2,8760.0,0.0,9320.200000000004
2020-01-05 10:00:00+00:00,2255.67,56760.0,0.0,59015.67,1669.91,3110.0,0.0,4779.909999999996
2020-01-05 11:00:00+00:00,4810.98,59040.0,0.0,63850.979999999996,2555.3099999999995,2280.0,0.0,4835.309999999998
2020-01-05 12:00:00+00:00,6162.419999999997,62480.0,0.0,68642.42,1351.4399999999978,3440.0,0.0,4791.440000000002
2020-01-05 13:00:00+00:00,7586.7599999999975,65820.0,0.0,73406.76,1424.3400000000001,3340.0,0.0,4764.3399999999965
2020-01-05 14:00:00+00:00,8244.589999999998,69980.0,0.0,78224.59,657.8300000000008,4160.0,0.0,4817.830000000002
2020-01-05 15:00:00+00:00,8409.43,74740.0,0.0,83149.43,164.84000000000196,4760.0,0.0,4924.8399999999965
2020-01-05 16:00:00+00:00,8409.43,79730.0,0.0,88139.43,0.0,4990.0,0.0,4990.0
2020-01-05 17:00:00+00:00,8409.43,85380.0,0.0,93789.43,0.0,5650.0,0.0,5650.0
2020-01-05 18:00:00+00:00,8409.43,90340.0,0.0,98749.43,0.0,4960.0,0.0,4960.0
2020-01-05 19:00:00+00:00,8409.43,95410.0,0.0,103819.43,0.0,5070.0,0.0,5070.0
2020-01-05 20:00:00+00:00,8409.43,101050.0,0.0,109459.43,0.0,5640.0,0.0,5640.0
2020-01-05 21:00:00+00:00,8409.43,106860.0,0.0,115269.43,0.0,5810.0,0.0,5810.0
2020-01-05 22:00:00+00:00,8409.43,125740.0,0.0,134149.43,0.0,18880.0,0.0,18880.0
2020-01-05 23:00:00+00:00,8409.43,142530.0,0.0,150939.43,0.0,16790.0,0.0,16790.0
2020-01-06 00:00:00+00:00,0.0,15760.0,0.0,15760.0,0.0,15760.0,0.0,15760.0
2020-01-06 01:00:00+00:00,0.0,25120.0,0.0,25120.0,0.0,9360.0,0.0,9360.0
2020-01-06 02:00:00+00:00,0.0,30200.0,0.0,30200.0,0.0,5080.0,0.0,5080.0
2020-01-06 03:00:00+00:00,0.0,34970.0,0.0,34970.0,0.0,4770.0,0.0,4770.0
2020-01-06 04:00:00+00:00,0.0,39770.0,0.0,39770.0,0.0,4800.0,0.0,4800.0
2020-01-06 05:00:00+00:00,0.0,44630.0,0.0,44630.0,0.0,4860.0,0.0,4860.0
2020-01-06 06:00:00+00:00,0.0,55880.0,0.0,55880.0,0.0,11250.0,0.0,11250.0
2020-01-06 07:00:00+00:00,0.0,75590.0,0.0,75590.0,0.0,19710.0,0.0,19710.0
2020-01-06 08:00:00+00:00,3.49,107970.0,0.0,107973.49,3.49,32380.0,0.0,32383.490000000005
2020-01-06 09:00:00+00:00,358.69000000000005,141370.0,0.0,141728.69,355.20000000000005,33400.0,0.0,33755.2
2020-01-06 10:00:00+00:00,1119.79,174470.0,0.0,175589.79,761.0999999999999,33100.0,0.0,33861.100000000006
2020-01-06 11:00:00+00:00,2181.09,204660.0,0.0,206841.09,1061.3000000000002,30190.0,0.0,31251.29999999999
2020-01-06 12:00:00+00:00,3319.9000000000005,235430.0,0.0,238749.9,1138.8100000000004,30770.0,0.0,31908.809999999998
2020-01-06 13:00:00+00:00,4046.0,265360.0,0.0,269406.0,726.0999999999995,29930.0,0.0,30656.100000000006
2020-01-06 14:00:00+00:00,4341.27,295150.0,0.0,299491.27,295.27000000000044,29790.0,0.0,30085.27000000002
2020-01-06 15:00:00+00:00,4515.89,324360.0,0.0,328875.89,174.6199999999999,29210.0,0.0,29384.619999999995
2020-01-06 16:00:00+00:00,4515.89,351040.0,0.0,355555.89,0.0,26680.0,0.0,26680.0
2020-01-06 17:00:00+00:00,4515.89,372650.0,0.0,377165.89,0.0,21610.0,0.0,21610.0
2020-01-06 18:00:00+00:00,4515.89,390520.0,0.0,395035.89,0.0,17870.0,0.0,17870.0
2020-01-06 19:00:00+00:00,4515.89,396510.0,0.0,401025.89,0.0,5990.0,0.0,5990.0
2020-01-06 20:00:00+00:00,4515.89,401680.0,0.0,406195.89,0.0,5170.0,0.0,5170.0
2020-01-06 21:00:00+00:00,4515.89,421630.0,0.0,426145.89,0.0,19950.0,0.0,19950.0
2020-01-06 22:00:00+00:00,4515.89,438970.0,0.0,443485.89,0.0,17340.0,0.0,17340.0
2020-01-06 23:00:00+00:00,4515.89,454850.0,0.0,459365.89,0.0,15880.0,0.0,15880.0
2020-01-07 00:00:00+00:00,0.0,14600.0,0.0,14600.0,0.0,14600.0,0.0,14600.0
2020-01-07 01:00:00+00:00,0.0,29550.0,0.0,29550.0,0.0,14950.0,0.0,14950.0
2020-01-07 02:00:00+00:00,0.0,44620.0,0.0,44620.0,0.0,15070.0,0.0,15070.0
2020-01-07 03:00:00+00:00,0.0,59630.0,0.0,59630.0,0.0,15010.0,0.0,15010.0
2020-01-07 04:00:00+00:00,0.0,74690.0,0.0,74690.0,0.0,15060.0,0.0,15060.0
2020-01-07 05:00:00+00:00,0.0,95460.0,0.0,95460.0,0.0,20770.0,0.0,20770.0
2020-01-07 06:00:00+00:00,0.0,118390.0,0.0,118390.0,0.0,22930.0,0.0,22930.0
2020-01-07 07:00:00+00:00,0.0,144580.0,0.0,144580.0,0.0,26190.0,0.0,26190.0
2020-01-07 08:00:00+00:00,0.0,174800.0,0.0,174800.0,0.0,30220.0,0.0,30220.0
2020-01-07 09:00:00+00:00,124.74,210040.0,0.0,210164.74,124.74,35240.0,0.0,35364.73999999999
2020-01-07 10:00:00+00:00,1078.85,240710.0,0.0,241788.85,954.1099999999999,30670.0,0.0,31624.110000000015
2020-01-07 11:00:00+00:00,3069.55,273250.0,0.0,276319.55,1990.7000000000003,32540.0,0.0,34530.69999999998
2020-01-07 12:00:00+00:00,5382.92,302690.0,0.0,308072.92,2313.37,29440.0,0.0,31753.369999999995
2020-01-07 13:00:00+00:00,7429.370000000001,329190.0,0.0,336619.37,2046.4500000000007,26500.0,0.0,28546.45000000001
2020-01-07 14:00:00+00:00,8893.25,354510.0,0.0,363403.25,1463.8799999999992,25320.0,0.0,26783.880000000005
2020-01-07 15:00:00+00:00,9434.130000000003,379780.0,0.0,389214.13,540.8800000000028,25270.0,0.0,25810.880000000005
2020-01-07 16:00:00+00:00,9442.180000000004,407130.0,0.0,416572.18,8.050000000001091,27350.0,0.0,27358.04999999999
2020-01-07 17:00:00+00:00,9442.180000000004,430250.0,0.0,439692.18,0.0,23120.0,0.0,23120.0
2020-01-07 18:00:00+00:00,9442.180000000004,437460.0,0.0,446902.18,0.0,7210.0,0.0,7210.0
2020-01-07 19:00:00+00:00,9442.180000000004,442880.0,0.0,452322.18,0.0,5420.0,0.0,5420.0
2020-01-07 20:00:00+00:00,9442.180000000004,447910.0,0.0,457352.18,0.0,5030.0,0.0,5030.0
2020-01-07 21:00:00+00:00,9442.180000000004,452840.0,0.0,462282.18,0.0,4930.0,0.0,4930.0
2020-01-07 22:00:00+00:00,9442.180000000004,459800.0,0.0,469242.18,0.0,6960.0,0.0,6960.0
2020-01-07 23:00:00+00:00,9442.180000000004,475240.0,0.0,484682.18,0.0,15440.0,0.0,15440.0
2020-01-08 00:00:00+00:00,0.0,15520.0,0.0,15520.0,0.0,15520.0,0.0,15520.0
2020-01-08 01:00:00+00:00,0.0,30860.0,0.0,30860.0,0.0,15340.0,0.0,15340.0
2020-01-08 02:00:00+00:00,0.0,46760.0,0.0,46760.0,0.0,15900.0,0.0,15900.0
2020-01-08 03:00:00+00:00,0.0,62690.0,0.0,62690.0,0.0,15930.0,0.0,15930.0
2020-01-08 04:00:00+00:00,0.0,78050.0,0.0,78050.0,0.0,15360.0,0.0,15360.0
2020-01-08 05:00:00+00:00,0.0,95450.0,0.0,95450.0,0.0,17400.0,0.0,17400.0
2020-01-08 06:00:00+00:00,0.0,119510.0,0.0,119510.0,0.0,24060.0,0.0,24060.0
2020-01-08 07:00:00+00:00,0.0,147720.0,0.0,147720.0,0.0,28210.0,0.0,28210.0
2020-01-08 08:00:00+00:00,0.0,176860.0,0.0,176860.0,0.0,29140.0,0.0,29140.0
2020-01-08 09:00:00+00:00,163.02999999999997,207590.0,0.0,207753.03,163.02999999999997,30730.0,0.0,30893.03
2020-01-08 10:00:00+00:00,888.91,240850.0,0.0,241738.91,725.88,33260.0,0.0,33985.880000000005
2020-01-08 11:00:00+00:00,2485.1599999999994,271140.0,0.0,273625.16,1596.2499999999995,30290.0,0.0,31886.24999999997
2020-01-08 12:00:00+00:00,5218.95,298070.0,0.0,303288.95,2733.7900000000004,26930.0,0.0,29663.790000000037
2020-01-08 13:00:00+00:00,8445.800000000001,323150.0,0.0,331595.8,3226.8500000000013,25080.0,0.0,28306.849999999977
2020-01-08 14:00:00+00:00,10236.490000000002,350250.0,0.0,360486.49,1790.6900000000005,27100.0,0.0,28890.690000000002
2020-01-08 15:00:00+00:00,10627.19,385920.0,0.0,396547.19,390.6999999999989,35670.0,0.0,36060.70000000001
2020-01-08 16:00:00+00:00,10641.39,420380.0,0.0,431021.39,14.199999999998909,34460.0,0.0,34474.20000000001
2020-01-08 17:00:00+00:00,10641.39,444710.0,0.0,455351.39,0.0,24330.0,0.0,24330.0
2020-01-08 18:00:00+00:00,10641.39,463270.0,0.0,473911.39,0.0,18560.0,0.0,18560.0
2020-01-08 19:00:00+00:00,10641.39,481120.0,0.0,491761.39,0.0,17850.0,0.0,17850.0
2020-01-08 20:00:00+00:00,10641.39,490400.0,0.0,501041.39,0.0,9280.0,0.0,9280.0
2020-01-08 21:00:00+00:00,10641.39,510520.0,0.0,521161.39,0.0,20120.0,0.0,20120.0
2020-01-08 22:00:00+00:00,10641.39,528480.0,0.0,539121.39,0.0,17960.0,0.0,17960.0
2020-01-08 23:00:00+00:00,10641.39,546140.0,0.0,556781.39,0.0,17660.0,0.0,17660.0
2020-01-09 00:00:00+00:00,0.0,13460.0,0.0,13460.0,0.0,13460.0,0.0,13460.0
2020-01-09 01:00:00+00:00,0.0,18260.0,0.0,18260.0,0.0,4800.0,0.0,4800.0
2020-01-09 02:00:00+00:00,0.0,23010.0,0.0,23010.0,0.0,4750.0,0.0,4750.0
2020-01-09 03:00:00+00:00,0.0,27820.0,0.0,27820.0,0.0,4810.0,0.0,4810.0
2020-01-09 04:00:00+00:00,0.0,32680.0,0.0,32680.0,0.0,4860.0,0.0,4860.0
2020-01-09 05:00:00+00:00,0.0,37860.0,0.0,37860.0,0.0,5180.0,0.0,5180.0
2020-01-09 06:00:00+00:00,0.0,51650.0,0.0,51650.0,0.0,13790.0,0.0,13790.0
2020-01-09 07:00:00+00:00,0.0,75300.0,0.0,75300.0,0.0,23650.0,0.0,23650.0
2020-01-09 08:00:00+00:00,0.0,103640.0,0.0,103640.0,0.0,28340.0,0.0,28340.0
2020-01-09 09:00:00+00:00,48.12000000000001,136770.0,0.0,136818.12,48.12000000000001,33130.0,0.0,33178.119999999995
2020-01-09 10:00:00+00:00,259.17,169760.0,0.0,170019.17,211.05,32990.0,0.0,33201.05000000002
2020-01-09 11:00:00+00:00,439.51,201350.0,0.0,201789.51,180.33999999999997,31590.0,0.0,31770.339999999997
2020-01-09 12:00:00+00:00,775.1999999999998,231590.0,0.0,232365.2,335.6899999999998,30240.0,0.0,30575.690000000002
2020-01-09 13:00:00+00:00,1045.21,262350.0,0.0,263395.21,270.0100000000002,30760.0,0.0,31030.01000000001
2020-01-09 14:00:00+00:00,1223.31,291170.0,0.0,292393.31,178.0999999999999,28820.0,0.0,28998.099999999977
2020-01-09 15:00:00+00:00,1293.2800000000002,319110.0,0.0,320403.28,69.97000000000025,27940.0,0.0,28009.97000000003
2020-01-09 16:00:00+00:00,1293.2800000000002,342580.0,0.0,343873.28,0.0,23470.0,0.0,23470.0
2020-01-09 17:00:00+00:00,1293.2800000000002,362510.0,0.0,363803.28,0.0,19930.0,0.0,19930.0
2020-01-09 18:00:00+00:00,1293.2800000000002,370140.0,0.0,371433.28,0.0,7630.0,0.0,7630.0
2020-01-09 19:00:00+00:00,1293.2800000000002,375210.0,0.0,376503.28,0.0,5070.0,0.0,5070.0
2020-01-09 20:00:00+00:00,1293.2800000000002,395250.0,0.0,396543.28,0.0,20040.0,0.0,20040.0
2020-01-09 21:00:00+00:00,1293.2800000000002,415600.0,0.0,416893.28,0.0,20350.0,0.0,20350.0
2020-01-09 22:00:00+00:00,1293.2800000000002,435930.0,0.0,437223.28,0.0,20330.0,0.0,20330.0
2020-01-09 23:00:00+00:00,1293.2800000000002,440850.0,0.0,442143.28,0.0,4920.0,0.0,4920.0
2020-01-10 00:00:00+00:00,0.0,5060.0,0.0,5060.0,0.0,5060.0,0.0,5060.0
2020-01-10 01:00:00+00:00,0.0,10110.0,0.0,10110.0,0.0,5050.0,0.0,5050.0
2020-01-10 02:00:00+00:00,0.0,14950.0,0.0,14950.0,0.0,4840.0,0.0,4840.0
2020-01-10 03:00:00+00:00,0.0,19700.0,0.0,19700.0,0.0,4750.0,0.0,4750.0
2020-01-10 04:00:00+00:00,0.0,24520.0,0.0,24520.0,0.0,4820.0,0.0,4820.0
2020-01-10 05:00:00+00:00,0.0,29370.0,0.0,29370.0,0.0,4850.0,0.0,4850.0
2020-01-10 06:00:00+00:00,0.0,34380.0,0.0,34380.0,0.0,5010.0,0.0,5010.0
2020-01-10 07:00:00+00:00,0.0,58050.0,0.0,58050.0,0.0,23670.0,0.0,23670.0
2020-01-10 08:00:00+00:00,0.0,89910.0,0.0,89910.0,0.0,31860.0,0.0,31860.0
2020-01-10 09:00:00+00:00,98.74,120160.0,0.0,120258.74,98.74,30250.0,0.0,30348.740000000005
2020-01-10 10:00:00+00:00,762.16,148470.0,0.0,149232.16,663.42,28310.0,0.0,28973.42
2020-01-10 11:00:00+00:00,1242.5,178890.0,0.0,180132.5,480.34000000000003,30420.0,0.0,30900.339999999997
2020-01-10 12:00:00+00:00,1734.1900000000005,208960.0,0.0,210694.19,491.6900000000005,30070.0,0.0,30561.690000000002
2020-01-10 13:00:00+00:00,2852.17,238670.0,0.0,241522.17,1117.9799999999996,29710.0,0.0,30827.98000000001
2020-01-10 14:00:00+00:00,3482.0200000000004,264030.0,0.0,267512.02,629.8500000000004,25360.0,0.0,25989.850000000006
2020-01-10 15:00:00+00:00,3633.53,291200.0,0.0,294833.53,151.50999999999976,27170.0,0.0,27321.51000000001
2020-01-10 16:00:00+00:00,3633.53,319290.0,0.0,322923.53,0.0,28090.0,0.0,28090.0
2020-01-10 17:00:00+00:00,3633.53,341790.0,0.0,345423.53,0.0,22500.0,0.0,22500.0
2020-01-10 18:00:00+00:00,3633.53,360780.0,0.0,364413.53,0.0,18990.0,0.0,18990.0
2020-01-10 19:00:00+00:00,3633.53,378600.0,0.0,382233.53,0.0,17820.0,0.0,17820.0
2020-01-10 20:00:00+00:00,3633.53,383670.0,0.0,387303.53,0.0,5070.0,0.0,5070.0
2020-01-10 21:00:00+00:00,3633.53,388670.0,0.0,392303.53,0.0,5000.0,0.0,5000.0
2020-01-10 22:00:00+00:00,3633.53,393620.0,0.0,397253.53,0.0,4950.0,0.0,4950.0
2020-01-10 23:00:00+00:00,3633.53,398430.0,0.0,402063.53,0.0,4810.0,0.0,4810.0
2020-01-11 00:00:00+00:00,0.0,4810.0,0.0,4810.0,0.0,4810.0,0.0,4810.0
2020-01-11 01:00:00+00:00,0.0,9660.0,0.0,9660.0,0.0,4850.0,0.0,4850.0
2020-01-11 02:00:00+00:00,0.0,14500.0,0.0,14500.0,0.0,4840.0,0.0,4840.0
2020-01-11 03:00:00+00:00,0.0,19290.0,0.0,19290.0,0.0,4790.0,0.0,4790.0
2020-01-11 04:00:00+00:00,0.0,24380.0,0.0,24380.0,0.0,5090.0,0.0,5090.0
2020-01-11 05:00:00+00:00,0.0,29300.0,0.0,29300.0,0.0,4920.0,0.0,4920.0
2020-01-11 06:00:00+00:00,0.0,34280.0,0.0,34280.0,0.0,4980.0,0.0,4980.0
